png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value,skip_reason
2025-11-28,C:\Users\infomax\Desktop\Market Daily\2511\2025-11-28.png,2025-11-27,2025-11-27,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,1541.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-11-28.png:(166, 858, 246, 884)","+1,541",observation already exists
2025-11-28,C:\Users\infomax\Desktop\Market Daily\2511\2025-11-28.png,2025-11-27,2025-11-27,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-2347.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-11-28.png:(249, 858, 329, 884)","-2,347",observation already exists
2025-11-28,C:\Users\infomax\Desktop\Market Daily\2511\2025-11-28.png,2025-11-27,2025-11-27,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,486.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-11-28.png:(332, 858, 412, 884)",+486,observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-20369.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(166, 745, 246, 771)","-20,369",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,4587.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(249, 745, 329, 771)",+4587,observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,15685.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(332, 745, 412, 771)","+15,685",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,4885.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(166, 773, 246, 799)",+4885,observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,6030.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(249, 773, 329, 799)","+6,030",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-10444.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(332, 773, 412, 799)","-10,444",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-2634.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(166, 801, 246, 827)","-2,634",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,200.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(249, 801, 329, 827)",+200,observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,2614.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(332, 801, 412, 827)","+2,614",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,22607.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(166, 830, 246, 856)","+22,607",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-21612.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(249, 830, 329, 856)","-21,612",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-948.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(332, 830, 412, 856)",-948,observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,3980.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(166, 858, 246, 884)","+3,980",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-2950.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(249, 858, 329, 884)","-2,950",observation already exists
2025-12-01,C:\Users\infomax\Desktop\Market Daily\2511\2025-12-01.png,2025-11-28,2025-11-28,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-507.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2511/2025-12-01.png:(332, 858, 412, 884)",-507,observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2235.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(166, 745, 246, 771)","+2,235",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-2333.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(249, 745, 329, 771)","-2,333",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,529.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(332, 745, 412, 771)",+529,observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-1500.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(166, 773, 246, 799)","-1,500",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,3520.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(249, 773, 329, 799)","+3,520",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-1752.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(332, 773, 412, 799)","-1,752",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,8144.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(166, 801, 246, 827)","+8,144",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-4069.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(249, 801, 329, 827)","-4,069",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-3694.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(332, 801, 412, 827)","-3,694",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-6849.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(166, 830, 246, 856)","-6,849",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,6738.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(249, 830, 329, 856)","+6,738",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,68.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(332, 830, 412, 856)",+68,observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-2712.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(166, 858, 246, 884)","-2,712",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,2931.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(249, 858, 329, 884)","+2,931",observation already exists
2025-12-02,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-02.png,2025-12-01,2025-12-01,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,177.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-02.png:(332, 858, 412, 884)",+177,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,12147.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(166, 745, 246, 771)","+12,147",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,3929.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(249, 745, 329, 771)","+3,929",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-15763.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(332, 745, 412, 771)","-15,763",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-1253.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(166, 773, 246, 799)","-1,253",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,1372.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(249, 773, 329, 799)",+1372,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,307.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(332, 773, 412, 799)",+307,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,6604.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(166, 801, 246, 827)","+6,604",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-4154.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(249, 801, 329, 827)","-4,154",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-2477.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(332, 801, 412, 827)",-2477,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,8543.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(166, 830, 246, 856)","+8,543",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-7835.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(249, 830, 329, 856)","-7,835",observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-666.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(332, 830, 412, 856)",-666,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,572.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(166, 858, 246, 884)",+572,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-66.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(249, 858, 329, 884)",-66,observation already exists
2025-12-03,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-03.png,2025-12-02,2025-12-02,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-460.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-03.png:(332, 858, 412, 884)",-460,observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2816.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(166, 745, 246, 771)","+2,816",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1364.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(249, 745, 329, 771)","+1,364",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-8984.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(332, 745, 412, 771)","-8,984",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-177.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(166, 773, 246, 799)",-177,observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-147.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(249, 773, 329, 799)",-147,observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1123.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(332, 773, 412, 799)","+1,123",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,5800.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(166, 801, 246, 827)","+5,800",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-7868.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(249, 801, 329, 827)","-7,868",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,1985.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(332, 801, 412, 827)","+1,985",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-9861.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(166, 830, 246, 856)","-9,861",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,9878.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(249, 830, 329, 856)",+9878,observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-60.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(332, 830, 412, 856)",-60,observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-13985.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(166, 858, 246, 884)","-13,985",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,13912.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(249, 858, 329, 884)","+13,912",observation already exists
2025-12-04,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-04.png,2025-12-03,2025-12-03,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,192.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-04.png:(332, 858, 412, 884)",+192,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-6960.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(166, 745, 246, 771)","-6,960",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1318.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(249, 745, 329, 771)","+1,318",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,5585.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(332, 745, 412, 771)","+5,585",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,81.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(166, 773, 246, 799)",+81,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,809.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(249, 773, 329, 799)",+809,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-699.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(332, 773, 412, 799)",-699,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-4733.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(166, 801, 246, 827)","-4,733",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,4290.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(249, 801, 329, 827)",+4290,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,176.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(332, 801, 412, 827)",+176,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-7144.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(166, 830, 246, 856)","-7,144",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,7404.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(249, 830, 329, 856)",+7404,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-216.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(332, 830, 412, 856)",-216,observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-5360.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(166, 858, 246, 884)","-5,360",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,5565.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(249, 858, 329, 884)","+5,565",observation already exists
2025-12-05,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-05.png,2025-12-04,2025-12-04,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-180.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-05.png:(332, 858, 412, 884)",-180,observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,9934.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(166, 745, 246, 771)","+9,934",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,11528.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(249, 745, 329, 771)","+11,528",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-21156.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(332, 745, 412, 771)","-21,156",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-1301.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(166, 773, 246, 799)","-1,301",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1864.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(249, 773, 329, 799)","-1,864",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,3198.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(332, 773, 412, 799)","+3,198",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,8397.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(166, 801, 246, 827)","+8,397",observation already exists
2025-12-08,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-08.png,2025-12-05,2025-12-05,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-7228.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-08.png:(249, 801, 329, 827)","-7,228",observation already exists
