report_id,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value
92c455f7-8047-44b6-8083-b02e11cc4b43,2026-02-20,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-1769.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-23.png:(249, 858, 329, 884)","-1,769"
92c455f7-8047-44b6-8083-b02e11cc4b43,2026-02-20,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-283.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-23.png:(332, 858, 412, 884)",-283
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-11132.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(166, 745, 246, 771)","-11,132"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1271.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(249, 745, 329, 771)","-1,271"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,10815.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(332, 745, 412, 771)","+10,815"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1805.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(166, 773, 246, 799)","+1,805"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-3624.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(249, 773, 329, 799)","-3,624"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,2179.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(332, 773, 412, 799)","+2,179"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-14553.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(166, 801, 246, 827)","-14,553"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,11799.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(249, 801, 329, 827)","+11,799"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,2600.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(332, 801, 412, 827)","+2,600"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-7132.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(166, 830, 246, 856)","-7,132"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,7185.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(249, 830, 329, 856)","+7,185"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-53.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(332, 830, 412, 856)",-53
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,874.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(166, 858, 246, 884)",+874
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-1252.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(249, 858, 329, 884)","-1,252"
522d9a20-bf80-4493-9243-f78c8749ccf7,2026-02-23,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,347.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-24.png:(332, 858, 412, 884)",+347
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-2013.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(166, 745, 246, 771)","-2,013"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,23113.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(249, 745, 329, 771)","+23,113"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-22861.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(332, 745, 412, 771)","-22,861"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,2790.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(166, 773, 246, 799)","+2,790"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1468.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(249, 773, 329, 799)","-1,468"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,2286.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(332, 773, 412, 799)","+2,286"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,6215.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(166, 801, 246, 827)","+6,215"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-10561.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(249, 801, 329, 827)","-10,561"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,3386.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(332, 801, 412, 827)","+3,386"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-13759.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(166, 830, 246, 856)","-13,759"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,13886.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(249, 830, 329, 856)","+13,886"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-127.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(332, 830, 412, 856)",-127
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,3201.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(166, 858, 246, 884)","+3,201"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-3448.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(249, 858, 329, 884)","-3,448"
be5413a7-ab51-4344-b143-4a60599dd98e,2026-02-24,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,315.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-25.png:(332, 858, 412, 884)",+315
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-13082.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 745, 246, 771)","-13,082"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,14701.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 745, 329, 771)","+14,701"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,2307.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 745, 412, 771)","+2,307"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-2159.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 773, 246, 799)","-2,159"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1277.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 773, 329, 799)","-1,277"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,3906.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 773, 412, 799)","+3,906"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-10641.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 801, 246, 827)","-10,641"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,6280.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 801, 329, 827)","+6,280"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,3268.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 801, 412, 827)","+3,268"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,8908.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 830, 246, 856)","+8,908"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-8483.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 830, 329, 856)","-8,483"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-425.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 830, 412, 856)",-425
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,1526.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(166, 858, 246, 884)","+1,526"
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-944.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(249, 858, 329, 884)",-944
964bae4a-7eb6-4be9-ad54-0c5b63a868c2,2026-02-25,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-476.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-26.png:(332, 858, 412, 884)",-476
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-21135.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 745, 246, 771)","-21,135"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,12569.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 745, 329, 771)","+12,569"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,6498.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 745, 412, 771)","+6,498"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,4247.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 773, 246, 799)",+4247
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,1901.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 773, 329, 799)","+1,901"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-5459.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 773, 412, 799)","-5,459"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-4143.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 801, 246, 827)","-4,143"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,9369.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 801, 329, 827)",+9369
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-4745.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 801, 412, 827)","-4,745"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,581.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 830, 246, 856)","+5,81"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-5808.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 830, 329, 856)","-5,808"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-206.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 830, 412, 856)",-206
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-2639.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(166, 858, 246, 884)","-2,639"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,2689.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(249, 858, 329, 884)","+2,689"
2fef6743-716e-4482-8051-d8f5ddb91b33,2026-02-26,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,69.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-02-27.png:(332, 858, 412, 884)",+69
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-70528.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 745, 246, 771)","-70,528"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,5666.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 745, 329, 771)","+5,666"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,62496.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 745, 412, 771)","+62,496"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,623.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 773, 246, 799)",+623
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,4460.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 773, 329, 799)",+4460
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-4724.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 773, 412, 799)","-4,724"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-27652.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 801, 246, 827)","-27,652"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,21021.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 801, 329, 827)","+21,021"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,7179.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 801, 412, 827)","+7,179"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,6522.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 830, 246, 856)","+6,522"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-6314.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 830, 329, 856)","-6,314"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-206.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 830, 412, 856)",-206
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-16205.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(166, 858, 246, 884)","-16,205"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,16315.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(249, 858, 329, 884)","+16,315"
847974b5-d2e3-48e7-9192-a080fbc77791,2026-02-27,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-105.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2602/2026-03-03.png:(332, 858, 412, 884)",-105
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-51487.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 745, 246, 771)","-51,487"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-8859.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 745, 329, 771)","-8,859"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,57974.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 745, 412, 771)","+57,974"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,5934.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 773, 246, 799)","+5,934"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,2388.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 773, 329, 799)","+2,388"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-7614.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 773, 412, 799)","-7,614"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-3990.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 801, 246, 827)","-3,990"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,6892.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 801, 329, 827)","+6,892"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-1293.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 801, 412, 827)","-1,293"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,12242.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 830, 246, 856)","+12,242"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-13482.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 830, 329, 856)","-13,482"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,1240.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 830, 412, 856)","+1,240"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,7980.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(166, 858, 246, 884)","+7,980"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-9214.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(249, 858, 329, 884)","-9,214"
7885a2fe-d989-4030-af4b-8d87b2b81513,2026-03-03,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,996.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-04.png:(332, 858, 412, 884)",+996
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2303.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 745, 246, 771)","+2,303"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-5978.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 745, 329, 771)","-5,978"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,196.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 745, 412, 771)",+196
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,11703.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 773, 246, 799)","+11,703"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,323.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 773, 329, 799)",+323
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-12030.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 773, 412, 799)","-12,030"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,22638.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 801, 246, 827)","+22,638"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-11459.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(249, 801, 329, 827)","-11,459"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-10675.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(332, 801, 412, 827)","-10,675"
aacd7f9e-1b58-4c20-99ad-59fce21bb2e1,2026-03-04,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,34134.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2603/2026-03-05.png:(166, 830, 246, 856)","+34,134"
