png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value
2025-12-12,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-12.png,2025-12-11,2025-12-11,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,4044.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-12.png:(249, 858, 329, 884)",+4044
2025-12-12,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-12.png,2025-12-11,2025-12-11,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-142.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-12.png:(332, 858, 412, 884)",-142
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,414.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(166, 745, 246, 771)",+414
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,14184.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(249, 745, 329, 771)","+14,184"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-14625.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(332, 745, 412, 771)","-14,625"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1964.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(166, 773, 246, 799)","+1,964"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,319.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(249, 773, 329, 799)",+319
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-1505.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(332, 773, 412, 799)","-1,505"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,10072.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(166, 801, 246, 827)","+10,072"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-8506.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(249, 801, 329, 827)","-8,506"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-1229.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(332, 801, 412, 827)","-1,229"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,1282.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(166, 830, 246, 856)","+1,282"
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-798.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(249, 830, 329, 856)",-798
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-439.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(332, 830, 412, 856)",-439
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-378.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(166, 858, 246, 884)",-378
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,430.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(249, 858, 329, 884)",+430
2025-12-15,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-15.png,2025-12-12,2025-12-12,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-63.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-15.png:(332, 858, 412, 884)",-63
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-9569.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(166, 745, 246, 771)","-9,569"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-4803.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(249, 745, 329, 771)","-4,803"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,14211.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(332, 745, 412, 771)","+14,211"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-185.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(166, 773, 246, 799)",-185
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1323.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(249, 773, 329, 799)","-1,323"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1813.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(332, 773, 412, 799)","+1,813"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-31.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(166, 801, 246, 827)","-,031"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,5372.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(249, 801, 329, 827)","+5,372"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,1690.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(332, 801, 412, 827)","+1,690"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-5810.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(166, 830, 246, 856)","-5,810"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,6068.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(249, 830, 329, 856)","+6,068"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-272.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(332, 830, 412, 856)",-272
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,5288.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(166, 858, 246, 884)","+5,288"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-4461.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(249, 858, 329, 884)","-4,461"
2025-12-16,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-16.png,2025-12-15,2025-12-15,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-742.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-16.png:(332, 858, 412, 884)",-742
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-10305.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(166, 745, 246, 771)","-10,305"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-2309.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(249, 745, 329, 771)","-2,309"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,12410.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(332, 745, 412, 771)","+12,410"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-3523.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(166, 773, 246, 799)","-3,523"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,11.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(249, 773, 329, 799)",+11
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,3984.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(332, 773, 412, 799)","+3,984"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-3159.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(166, 801, 246, 827)","-3,159"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,4631.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(249, 801, 329, 827)",+4631
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-897.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(332, 801, 412, 827)",-897
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-11209.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(166, 830, 246, 856)","-11,209"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,10726.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(249, 830, 329, 856)","+10,726"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,451.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(332, 830, 412, 856)",+451
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-3957.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(166, 858, 246, 884)","-3,957"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,3900.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(249, 858, 329, 884)","+3,900"
2025-12-17,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-17.png,2025-12-16,2025-12-16,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,19.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-17.png:(332, 858, 412, 884)",+19
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-322.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(166, 745, 246, 771)",-322
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,3353.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(249, 745, 329, 771)","+3,353"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-3374.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(332, 745, 412, 771)","-3,374"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-2219.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(166, 773, 246, 799)","-2,219"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,122.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(249, 773, 329, 799)",+122
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,2646.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(332, 773, 412, 799)","+2,646"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,1525.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(166, 801, 246, 827)","+1,525"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,527.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(249, 801, 329, 827)",+527
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-2320.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(332, 801, 412, 827)","-2,320"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,500.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(166, 830, 246, 856)",+500
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-370.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(249, 830, 329, 856)",-370
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-87.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(332, 830, 412, 856)",-87
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-5652.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(166, 858, 246, 884)","-5,652"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,5307.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(249, 858, 329, 884)","+5,307"
2025-12-18,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-18.png,2025-12-17,2025-12-17,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,317.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-18.png:(332, 858, 412, 884)",+317
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-3459.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(166, 745, 246, 771)","-3,459"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1006.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(249, 745, 329, 771)","-1,006"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,4130.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(332, 745, 412, 771)",+4130
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-901.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(166, 773, 246, 799)",-901
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-85.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(249, 773, 329, 799)",-85
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,990.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(332, 773, 412, 799)",+990
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-2972.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(166, 801, 246, 827)","-2,972"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-185.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(249, 801, 329, 827)",-185
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,3120.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(332, 801, 412, 827)","+3,120"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-10254.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(166, 830, 246, 856)","-10,254"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,10226.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(249, 830, 329, 856)","+10,226"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,26.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(332, 830, 412, 856)",+26
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-4262.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(166, 858, 246, 884)","-4,262"
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,4173.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(249, 858, 329, 884)",+4173
2025-12-19,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-19.png,2025-12-18,2025-12-18,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,100.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-19.png:(332, 858, 412, 884)",+100
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-7573.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(166, 745, 246, 771)","-7,573"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,8541.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(249, 745, 329, 771)","+8,541"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-1413.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(332, 745, 412, 771)","-1,413"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1067.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(166, 773, 246, 799)","+1,067"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,1993.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(249, 773, 329, 799)","+1,993"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-2825.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(332, 773, 412, 799)","-2,825"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,2313.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(166, 801, 246, 827)","+2,313"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-2599.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(249, 801, 329, 827)","-2,599"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,190.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(332, 801, 412, 827)",+190
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-10533.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(166, 830, 246, 856)","-10,533"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,10775.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(249, 830, 329, 856)","+10,775"
2025-12-22,C:\Users\infomax\Desktop\Market Daily\2512\2025-12-22.png,2025-12-19,2025-12-19,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-286.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2512/2025-12-22.png:(332, 830, 412, 856)",-286
